0.000000000000000000e+00 nan
2.556000000000000112e-03 1.397442946562791318e-05
5.112000000000000224e-03 1.187111580027605968e-04
7.667999999999999469e-03 4.564065837044476446e-04
1.022400000000000045e-02 1.236561340448104991e-03
1.278000000000000143e-02 2.735411258470593545e-03
1.533600000000000067e-02 5.295727630776527438e-03
1.789200000000000165e-02 9.326533987883521212e-03
2.044800000000000090e-02 1.530276726942153727e-02
2.300400000000000014e-02 2.376488450512031364e-02
2.555999999999999939e-02 3.531841507184522305e-02
2.811599999999999863e-02 5.063345872900770761e-02
3.067199999999999441e-02 7.044412974313138398e-02
3.322800000000000059e-02 9.554794748176380359e-02
3.578399999999999637e-02 1.268051739090943486e-01
3.833999999999999908e-02 1.651380984606020674e-01
4.089600000000000180e-02 2.115302708158303957e-01
4.345200000000000451e-02 2.670256821286066118e-01
4.600800000000000722e-02 3.327278953133713246e-01
4.856400000000000994e-02 4.097991250250627715e-01
5.112000000000001265e-02 4.994592680083388414e-01
5.367600000000001537e-02 6.029848845298675375e-01
5.623200000000001808e-02 7.217081316449930339e-01
5.878800000000002079e-02 8.570156490872943289e-01
6.134400000000001657e-02 1.010347398606362024e+00
6.390000000000001235e-02 1.183195457615546564e+00
6.645600000000002894e-02 1.377102768047415493e+00
6.901200000000001777e-02 1.593661841350209496e+00
7.156800000000003437e-02 1.834513420593667288e+00
7.412400000000002320e-02 2.101345100687161516e+00
7.668000000000002592e-02 2.395889907747172920e+00
7.923600000000002863e-02 2.719924838684611768e+00
8.179200000000003135e-02 3.075269362115466087e+00
8.434800000000003406e-02 3.463783881730565728e+00
8.690400000000003677e-02 3.887368163291967438e+00
8.946000000000003949e-02 4.347959726454490692e+00
9.201600000000004220e-02 4.847532202641293253e+00
9.457200000000004492e-02 5.388093660231980664e+00
9.712800000000004763e-02 5.971684898350628323e+00
9.968400000000003647e-02 6.600377710569152789e+00
1.022400000000000531e-01 7.276273119868760908e+00
1.047960000000000419e-01 8.001499586228577598e+00
1.073520000000000585e-01 8.778211188236150875e+00
1.099080000000000473e-01 9.608585780139051735e+00
1.124640000000000639e-01 1.049482312578056664e+01
1.150200000000000528e-01 1.143914301088507912e+01
1.175760000000000693e-01 1.244378333518046453e+01
1.201320000000000582e-01 1.351099818586544643e+01
1.226880000000000748e-01 1.464305589394938245e+01
1.252440000000000497e-01 1.584223707501047507e+01
1.278000000000000524e-01 1.711083265593560299e+01
1.303560000000000552e-01 1.845114188922114096e+01
1.329120000000000579e-01 1.986547035642916015e+01
1.354680000000000606e-01 2.135612796240683764e+01
1.380240000000000633e-01 2.292542692188964892e+01
1.405800000000000660e-01 2.457567974011977796e+01
1.431360000000000965e-01 2.630919718912113581e+01
1.456920000000000714e-01 2.812828628128075792e+01
1.482480000000000742e-01 3.003524824189351605e+01
1.508040000000000769e-01 3.203237648233262291e+01
1.533600000000000796e-01 3.412195457551270295e+01
1.559160000000000823e-01 3.630625423531516560e+01
1.584720000000000850e-01 3.858753330164654471e+01
1.610280000000000877e-01 4.096803373280074112e+01
1.635840000000000904e-01 4.344997960679403093e+01
1.661400000000000932e-01 4.603557513333868911e+01
1.686960000000000959e-01 4.872700267811631392e+01
1.712520000000000986e-01 5.152642080100541477e+01
1.738080000000001013e-01 5.443596230991009577e+01
1.763640000000000763e-01 5.745773233182706718e+01
1.789200000000001067e-01 6.059380640277721142e+01
1.814760000000001094e-01 6.384622857821497632e+01
1.840320000000001122e-01 6.721700956551494244e+01
1.865880000000000871e-01 7.070812488011866037e+01
1.891440000000001176e-01 7.432151302690745354e+01
1.917000000000001203e-01 7.805907370834766823e+01
1.942560000000001230e-01 8.192266606093419057e+01
1.968120000000000980e-01 8.591410692143570316e+01
1.993680000000001007e-01 9.003516912442088937e+01
2.019240000000001312e-01 9.428757983251985308e+01
2.044800000000001339e-01 9.867301890084718252e+01
2.070360000000001366e-01 1.031931172769852196e+02
2.095920000000001115e-01 1.078494554378951307e+02
2.121480000000001420e-01 1.126435618650922237e+02
2.147040000000001447e-01 1.175769115593886767e+02
2.172600000000001474e-01 1.226509245964716683e+02
2.198160000000001224e-01 1.278669647245497600e+02
2.223720000000001529e-01 1.332263380052617379e+02
2.249280000000001556e-01 1.387302914990041245e+02
2.274840000000001583e-01 1.443800119957930406e+02
2.300400000000001333e-01 1.501766247927343159e+02
2.325960000000001360e-01 1.561211925191333307e+02
2.351520000000001664e-01 1.622147140102321714e+02
2.377080000000001692e-01 1.684581232305154685e+02
2.402640000000001441e-01 1.748522882474817948e+02
2.428200000000001468e-01 1.813980102567282984e+02
2.453760000000001773e-01 1.880960226591489857e+02
2.479320000000001800e-01 1.949469901909972975e+02
2.504880000000001550e-01 2.019515081075131491e+02
2.530440000000001577e-01 2.091101014207640958e+02
2.556000000000001604e-01 2.164232241922973401e+02
2.581560000000001631e-01 2.238912588811476212e+02
2.607120000000001658e-01 2.315145157476920019e+02
2.632680000000002241e-01 2.392932323137890478e+02
2.658240000000001713e-01 2.472275728795844145e+02
2.683800000000001740e-01 2.553176280973118253e+02
2.709360000000001767e-01 2.635634146023604103e+02
2.734920000000001794e-01 2.719648747018259201e+02
2.760480000000001821e-01 2.805218761207063380e+02
2.786040000000001848e-01 2.892342118058452343e+02
2.811600000000001875e-01 2.981015997876727965e+02
2.837160000000001903e-01 3.071236830997340235e+02
2.862720000000002485e-01 3.163000297559408409e+02
2.888280000000001957e-01 3.256301327854269516e+02
2.913840000000001984e-01 3.351134103248272709e+02
2.939400000000002011e-01 3.447492057677503681e+02
2.964960000000002038e-01 3.545367879711541264e+02
2.990520000000002065e-01 3.644753515182821388e+02
3.016080000000002093e-01 3.745640170377611184e+02
3.041640000000002120e-01 3.848018315784077572e+02
3.067200000000002147e-01 3.951877690392381055e+02
3.092760000000002174e-01 4.057207306541210983e+02
3.118320000000002201e-01 4.163995455304645930e+02
3.143880000000002228e-01 4.272229712412708977e+02
3.169440000000002255e-01 4.381896944698500533e+02
3.195000000000002283e-01 4.492983317064273479e+02
3.220560000000002310e-01 4.605474299958341931e+02
3.246120000000002337e-01 4.719354677354235150e+02
3.271680000000002364e-01 4.834608555223072131e+02
3.297240000000001836e-01 4.951219370489620246e+02
3.322800000000002418e-01 5.069169900462139253e+02
3.348360000000002445e-01 5.188442272725627618e+02
3.373920000000002473e-01 5.309017975487705598e+02
3.399480000000002500e-01 5.430877868365971608e+02
3.425040000000002527e-01 5.554002193605257389e+02
3.450600000000002554e-01 5.678370587712900033e+02
3.476160000000002581e-01 5.803962093499718549e+02
3.501720000000002608e-01 5.930755172514121796e+02
3.527280000000002080e-01 6.058727717856389745e+02
3.552840000000002663e-01 6.187857067359933581e+02
3.578400000000002690e-01 6.318120017125993400e+02
3.603960000000002717e-01 6.449492835397992394e+02
3.629520000000002744e-01 6.581951276761535610e+02
3.655080000000002771e-01 6.715470596655752615e+02
3.680640000000002798e-01 6.850025566181548129e+02
3.706200000000002825e-01 6.985590487192030196e+02
3.731760000000002298e-01 7.122139207650310482e+02
3.757320000000002880e-01 7.259645137239639325e+02
3.782880000000002907e-01 7.398081263210715406e+02
3.808440000000002934e-01 7.537420166450908710e+02
3.834000000000002961e-01 7.677634037760028605e+02
3.859560000000002988e-01 7.818694694317130143e+02
3.885120000000003015e-01 7.960573596322884669e+02
3.910680000000003043e-01 8.103241863801913496e+02
3.936240000000002515e-01 8.246670293549470898e+02
3.961800000000002542e-01 8.390829376206897905e+02
3.987360000000003124e-01 8.535689313450209283e+02
4.012920000000003151e-01 8.681220035276265889e+02
4.038480000000003178e-01 8.827391217370995946e+02
4.064040000000003205e-01 8.974172298544161777e+02
4.089600000000003233e-01 9.121532498215367468e+02
4.115160000000003260e-01 9.269440833935907449e+02
4.140720000000002732e-01 9.417866138931387923e+02
4.166280000000002759e-01 9.566777079649996267e+02
4.191840000000002786e-01 9.716142173301581124e+02
4.217400000000003368e-01 9.865929805372761621e+02
