2.556000000000000112e-03 0.000000000000000000e+00
5.112000000000000224e-03 7.149821449061953791e-11
7.667999999999999469e-03 1.266111540139851963e-09
1.022400000000000045e-02 1.008213506748694532e-08
1.278000000000000143e-02 5.163251532518480004e-08
1.533600000000000067e-02 1.990402961313705511e-07
1.789200000000000165e-02 6.290593034112507043e-07
2.044800000000000090e-02 1.716201804468450256e-06
2.300400000000000014e-02 4.179860759656895281e-06
2.555999999999999939e-02 9.301041557959343852e-06
2.811599999999999863e-02 1.922731098033211329e-05
3.067199999999999441e-02 3.738642366576115547e-05
3.322800000000000059e-02 6.903078487499588270e-05
3.578399999999999637e-02 1.219364384643879047e-04
3.833999999999999908e-02 2.072816172507377147e-04
4.089600000000000180e-02 3.407310469096383248e-04
4.345200000000000451e-02 5.437531427604679534e-04
4.600800000000000722e-02 8.451979708703819243e-04
4.856400000000000994e-02 1.283164351594499875e-03
5.112000000000001265e-02 1.907184756866617476e-03
5.367600000000001537e-02 2.780756685387750140e-03
5.623200000000001808e-02 3.984248986711500830e-03
5.878800000000002079e-02 5.618211141774607370e-03
6.134400000000001657e-02 7.807112790674380735e-03
6.390000000000001235e-02 1.070353982681126331e-02
6.645600000000002894e-02 1.449287214962557621e-02
6.901200000000001777e-02 1.939846668717982656e-02
7.156800000000003437e-02 2.568736756728149870e-02
7.412400000000002320e-02 3.367656333561032389e-02
7.668000000000002592e-02 4.373980889670209260e-02
7.923600000000002863e-02 5.631502739531983603e-02
8.179200000000003135e-02 7.191230456974523344e-02
8.434800000000003406e-02 9.112248520422004672e-02
8.690400000000003677e-02 1.146263781958375555e-01
8.946000000000003949e-02 1.432045734435829221e-01
9.201600000000004220e-02 1.777478702771344010e-01
9.457200000000004492e-02 2.192683134848412430e-01
9.712800000000004763e-02 2.689108291894974356e-01
9.968400000000003647e-02 3.279654488737266393e-01
1.022400000000000531e-01 3.978801057915856143e-01
1.047960000000000419e-01 4.802739838379521120e-01
1.073520000000000585e-01 5.769513947018157785e-01
1.099080000000000473e-01 6.899161548240023700e-01
1.124640000000000639e-01 8.213864293350966461e-01
1.150200000000000528e-01 9.738100057870205939e-01
1.175760000000000693e-01 1.149879956134043590e+00
1.201320000000000582e-01 1.352550641088625660e+00
1.226880000000000748e-01 1.585054006697426132e+00
1.252440000000000497e-01 1.850916118776416708e+00
1.278000000000000524e-01 2.153973876734776915e+00
1.303560000000000552e-01 2.498391844328785361e+00
1.329120000000000579e-01 2.888679131042794612e+00
1.354680000000000606e-01 3.329706254118117048e+00
1.380240000000000633e-01 3.826721907765534780e+00
1.405800000000000660e-01 4.385369562826078926e+00
1.431360000000000965e-01 5.011703817110382708e+00
1.456920000000000714e-01 5.712206413871154354e+00
1.482480000000000742e-01 6.493801843367717375e+00
1.508040000000000769e-01 7.363872440286657550e+00
1.533600000000000796e-01 8.330272887908369839e+00
1.559160000000000823e-01 9.401344038374501721e+00
1.584720000000000850e-01 1.058592595723397167e+01
1.610280000000000877e-01 1.189337009964202529e+01
1.635840000000000904e-01 1.333355052517321582e+01
1.661400000000000932e-01 1.491687405819961043e+01
1.686960000000000959e-01 1.665428930119237094e+01
1.712520000000000986e-01 1.855729440913989947e+01
1.738080000000001013e-01 2.063794353454797914e+01
1.763640000000000763e-01 2.290885185420544090e+01
1.789200000000001067e-01 2.538319909106866135e+01
1.814760000000001094e-01 2.807473144724388447e+01
1.840320000000001122e-01 3.099776186713102533e+01
1.865880000000000871e-01 3.416716855333588398e+01
